A30,0.000000,0.000127,-0.003976,0.000492,0.000832,0.001315,-0.000775,0.000082,0.000790,0.001693,0.003377,0.002170,0.002128,0.006605,-0.011987,0.011140,0.051755,0.000673,0.008269,0.005773,-0.046761,-0.401101,0.004399,-0.008924,-0.004577,-0.004626,-0.003037,-0.004767,-0.004899,-0.005086,-0.005058,-0.005058,-0.004883,-0.005232,-0.005049,-0.006025,-0.006095,-0.004125,-0.001846,-0.002826,-0.001205,-0.001368,-0.005080,-0.007039,-0.001518,-0.001395,-0.008117,-0.002302,-0.028556,-0.028590,-0.027490,-0.028688,-0.028779,-0.028909,-0.028889,-0.028889,-0.028768,-0.029010,-0.028716,-0.029725,-0.029741,-0.027646,-0.025343,-0.026143,-0.024065,-0.022967,-0.028478,-0.030509,-0.023803,-0.023906,-0.031626,-0.026164,-0.032911
A31-1,0.000000,0.000406,-0.012739,0.001575,0.002664,0.004213,-0.002483,0.000263,0.002532,0.005423,0.010819,0.006952,0.006818,0.021161,-0.038404,0.035690,0.165809,0.261415,0.026492,0.018493,-0.149809,-0.025751,0.014094,-0.028591,-0.014663,-0.014821,-0.009731,-0.015273,-0.015695,-0.016295,-0.016204,-0.016204,-0.015644,-0.016763,-0.016175,-0.019302,-0.019525,-0.013214,-0.005915,-0.009054,-0.003862,-0.004381,-0.016274,-0.022551,-0.004864,-0.004470,-0.026004,-0.007374,-0.091486,-0.091595,-0.088071,-0.091908,-0.092200,-0.092615,-0.092552,-0.092552,-0.092164,-0.092939,-0.091997,-0.095231,-0.095280,-0.088570,-0.081192,-0.083755,-0.077096,-0.073579,-0.091236,-0.097741,-0.076259,-0.076588,-0.101319,-0.083822,-0.105436
A31-2,0.000000,0.000406,-0.012739,0.001575,0.002664,0.004213,-0.002483,0.000263,0.002532,0.005423,0.010819,0.006952,0.006818,0.021161,-0.038404,0.035690,0.165809,0.261415,0.026492,0.018493,-0.149809,-0.025751,0.014094,-0.028591,-0.014663,-0.014821,-0.009731,-0.015273,-0.015695,-0.016295,-0.016204,-0.016204,-0.015644,-0.016763,-0.016175,-0.019302,-0.019525,-0.013214,-0.005915,-0.009054,-0.003862,-0.004381,-0.016274,-0.022551,-0.004864,-0.004470,-0.026004,-0.007374,-0.091486,-0.091595,-0.088071,-0.091908,-0.092200,-0.092615,-0.092552,-0.092552,-0.092164,-0.092939,-0.091997,-0.095231,-0.095280,-0.088570,-0.081192,-0.083755,-0.077096,-0.073579,-0.091236,-0.097741,-0.076259,-0.076588,-0.101319,-0.083822,-0.105436
A32-1,0.000000,-0.001630,0.051104,-0.006318,-0.010689,-0.016902,-0.033524,-0.026056,-0.010157,-0.021754,0.001076,-0.059639,-0.060216,0.071738,0.154056,0.171001,0.158980,0.153381,0.243255,-0.193915,0.148183,0.152427,-0.159359,0.114692,-0.052472,-0.052448,-0.053235,-0.052378,-0.052313,-0.052220,-0.052234,-0.052234,-0.052321,-0.052148,-0.054637,-0.049358,-0.049798,-0.061273,-0.071420,-0.070595,-0.087292,-0.083276,-0.058341,-0.047686,-0.079546,-0.082591,-0.041825,-0.064467,0.058672,0.058839,0.053431,0.059320,0.059768,0.060405,0.060308,0.060308,0.059713,0.060903,0.059457,0.064420,0.064495,0.054197,0.042874,0.046807,0.036588,0.031189,0.058289,0.068273,0.035303,0.035808,0.073764,0.046910,0.080082
A32-2,0.000000,-0.001630,0.051104,-0.006318,-0.010689,-0.016902,-0.033524,-0.026056,-0.010157,-0.021754,0.001076,-0.059639,-0.060216,0.071738,0.154056,0.171001,0.158980,0.153381,0.243255,-0.193915,0.148183,0.152427,-0.159359,0.114692,-0.052472,-0.052448,-0.053235,-0.052378,-0.052313,-0.052220,-0.052234,-0.052234,-0.052321,-0.052148,-0.054637,-0.049358,-0.049798,-0.061273,-0.071420,-0.070595,-0.087292,-0.083276,-0.058341,-0.047686,-0.079546,-0.082591,-0.041825,-0.064467,0.058672,0.058839,0.053431,0.059320,0.059768,0.060405,0.060308,0.060308,0.059713,0.060903,0.059457,0.064420,0.064495,0.054197,0.042874,0.046807,0.036588,0.031189,0.058289,0.068273,0.035303,0.035808,0.073764,0.046910,0.080082
A33-1,0.000000,-0.001630,0.051104,-0.006318,-0.010689,-0.016902,-0.033524,-0.026056,-0.010157,-0.021754,0.001076,-0.059639,-0.060216,0.071738,0.154056,0.171001,0.158980,0.153381,0.243255,0.306085,0.148183,0.152427,-0.159359,0.114692,-0.052472,-0.052448,-0.053235,-0.052378,-0.052313,-0.052220,-0.052234,-0.052234,-0.052321,-0.052148,-0.054637,-0.049358,-0.049798,-0.061273,-0.071420,-0.070595,-0.087292,-0.083276,-0.058341,-0.047686,-0.079546,-0.082591,-0.041825,-0.064467,0.058672,0.058839,0.053431,0.059320,0.059768,0.060405,0.060308,0.060308,0.059713,0.060903,0.059457,0.064420,0.064495,0.054197,0.042874,0.046807,0.036588,0.031189,0.058289,0.068273,0.035303,0.035808,0.073764,0.046910,0.080082
A33-2,0.000000,-0.001630,0.051104,-0.006318,-0.010689,-0.016902,-0.033524,-0.026056,-0.010157,-0.021754,0.001076,-0.059639,-0.060216,0.071738,0.154056,0.171001,0.158980,0.153381,0.243255,0.306085,0.148183,0.152427,-0.159359,0.114692,-0.052472,-0.052448,-0.053235,-0.052378,-0.052313,-0.052220,-0.052234,-0.052234,-0.052321,-0.052148,-0.054637,-0.049358,-0.049798,-0.061273,-0.071420,-0.070595,-0.087292,-0.083276,-0.058341,-0.047686,-0.079546,-0.082591,-0.041825,-0.064467,0.058672,0.058839,0.053431,0.059320,0.059768,0.060405,0.060308,0.060308,0.059713,0.060903,0.059457,0.064420,0.064495,0.054197,0.042874,0.046807,0.036588,0.031189,0.058289,0.068273,0.035303,0.035808,0.073764,0.046910,0.080082
A34,0.000000,-0.000127,0.003976,-0.000492,-0.000832,-0.001315,0.000775,-0.000082,-0.000790,-0.001693,-0.003377,-0.002170,-0.002128,-0.006605,0.011987,-0.011140,-0.051755,-0.000673,-0.008269,-0.005773,0.046761,-0.598899,-0.004399,0.008924,0.004577,0.004626,0.003037,0.004767,0.004899,0.005086,0.005058,0.005058,0.004883,0.005232,0.005049,0.006025,0.006095,0.004125,0.001846,0.002826,0.001205,0.001368,0.005080,0.007039,0.001518,0.001395,0.008117,0.002302,0.028556,0.028590,0.027490,0.028688,0.028779,0.028909,0.028889,0.028889,0.028768,0.029010,0.028716,0.029725,0.029741,0.027646,0.025343,0.026143,0.024065,0.022967,0.028478,0.030509,0.023803,0.023906,0.031626,0.026164,0.032911
AB3,0.000000,-0.000464,0.014548,-0.001799,-0.003043,-0.004812,-0.118661,-0.070151,-0.002891,-0.006193,-0.002456,0.017721,-0.028500,0.022419,0.043857,0.057363,0.042776,0.035982,0.102161,0.141116,0.029673,0.034823,0.162541,0.032651,-0.270896,-0.271668,-0.246697,-0.273888,-0.275957,-0.278899,-0.278451,-0.278451,-0.275705,-0.281197,-0.291160,-0.280797,-0.284438,-0.309752,-0.306103,-0.335868,-0.420349,-0.391438,-0.311584,-0.290469,-0.364593,-0.386508,-0.278855,-0.283389,-0.115671,-0.115400,-0.124181,-0.114619,-0.113892,-0.112857,-0.113015,-0.113015,-0.113980,-0.112049,-0.114397,-0.106338,-0.106216,-0.122938,-0.141324,-0.134937,-0.151530,-0.160297,-0.116293,-0.100082,-0.153617,-0.152797,-0.091166,-0.134769,-0.080906
B1,0.000000,0.000064,-0.001995,0.000247,0.000417,0.000660,0.023800,0.013948,0.000397,0.000849,-0.002152,-0.002144,-0.003597,-0.003663,-0.006015,-0.005786,-0.006462,-0.006776,-0.005706,-0.005637,-0.007069,-0.006830,-0.005598,-0.004478,0.394768,-0.547979,0.049803,-0.288687,0.186127,-0.154795,-0.053116,-0.053116,-0.076354,-0.029877,-0.039941,-0.042151,-0.037737,-0.028694,-0.006399,-0.012894,-0.009679,-0.008849,-0.018368,-0.023127,-0.008078,-0.008707,-0.025745,0.015090,-0.015867,-0.015850,-0.016382,-0.015803,-0.015759,-0.015696,-0.015706,-0.015706,-0.015764,-0.015648,-0.015790,-0.015302,-0.015294,-0.016307,-0.017420,-0.017033,-0.018037,-0.018568,-0.015904,-0.014923,-0.018164,-0.018114,-0.014383,-0.017023,-0.013762
B2,0.000000,-0.000132,0.004150,-0.000513,-0.000868,-0.001372,-0.049499,-0.029008,-0.000825,-0.001766,0.004476,0.004459,0.007481,0.007619,0.012510,0.012034,0.013439,0.014094,0.011867,0.011723,0.014702,0.014205,0.011643,0.009313,0.329122,0.306233,-0.103581,0.178616,0.239556,0.185263,0.110471,0.110471,0.074111,0.146830,0.083069,0.087665,0.078487,0.059678,0.013309,0.026818,0.020130,0.018404,0.038202,0.048100,0.016801,0.018110,0.053544,-0.031384,0.033000,0.032966,0.034071,0.032868,0.032776,0.032646,0.032666,0.032666,0.032787,0.032544,0.032840,0.031825,0.031810,0.033915,0.036230,0.035425,0.037515,0.038618,0.033078,0.031037,0.037777,0.037674,0.029915,0.035404,0.028623
B3,0.000000,0.000069,-0.002155,0.000266,0.000451,0.000713,0.025699,0.015061,0.000428,0.000917,-0.002324,-0.002315,-0.003884,-0.003956,-0.006495,-0.006248,-0.006977,-0.007317,-0.006161,-0.006086,-0.007633,-0.007375,-0.006045,-0.004835,0.276110,0.241746,0.053778,0.110071,-0.425684,-0.030468,-0.057355,-0.057355,0.002243,-0.116953,-0.043129,-0.045515,-0.040749,-0.030984,-0.006910,-0.013924,-0.010451,-0.009555,-0.019834,-0.024973,-0.008723,-0.009402,-0.027800,0.016294,-0.017133,-0.017116,-0.017689,-0.017064,-0.017017,-0.016949,-0.016960,-0.016960,-0.017023,-0.016896,-0.017050,-0.016523,-0.016515,-0.017608,-0.018810,-0.018393,-0.019477,-0.020050,-0.017174,-0.016114,-0.019614,-0.019560,-0.015531,-0.018382,-0.014861
B4,0.000000,0.000020,-0.000632,0.000078,0.000132,0.000209,0.007544,0.004421,0.000126,0.000269,-0.000682,-0.000680,-0.001140,-0.001161,-0.001906,-0.001834,-0.002048,-0.002148,-0.001809,-0.001787,-0.002240,-0.002165,-0.001774,-0.001419,0.227810,0.256393,0.015786,-0.379928,0.139681,0.098580,-0.016836,-0.016836,-0.082113,0.048442,-0.012660,-0.013360,-0.011961,-0.009095,-0.002028,-0.004087,-0.003068,-0.002805,-0.005822,-0.007330,-0.002560,-0.002760,-0.008160,0.004783,-0.005029,-0.005024,-0.005192,-0.005009,-0.004995,-0.004975,-0.004978,-0.004978,-0.004997,-0.004960,-0.005005,-0.004850,-0.004848,-0.005169,-0.005521,-0.005399,-0.005717,-0.005885,-0.005041,-0.004730,-0.005757,-0.005741,-0.004559,-0.005396,-0.004362
B5,0.000000,0.000043,-0.001363,0.000168,0.000285,0.000451,0.016256,0.009527,0.000271,0.000580,-0.001470,-0.001464,-0.002457,-0.002502,-0.004108,-0.003952,-0.004414,-0.004629,-0.003897,-0.003850,-0.004828,-0.004665,-0.003824,-0.003059,0.166958,0.195628,0.034017,0.091241,0.046446,-0.253375,-0.036280,-0.036280,0.005759,-0.078319,-0.027281,-0.028790,-0.025776,-0.019599,-0.004371,-0.008807,-0.006611,-0.006044,-0.012546,-0.015797,-0.005518,-0.005947,-0.017585,0.010307,-0.010838,-0.010826,-0.011189,-0.010794,-0.010764,-0.010721,-0.010728,-0.010728,-0.010768,-0.010688,-0.010785,-0.010452,-0.010447,-0.011138,-0.011898,-0.011634,-0.012320,-0.012683,-0.010863,-0.010193,-0.012407,-0.012373,-0.009824,-0.011627,-0.009400
B6,0.000000,0.000281,-0.008820,0.001090,0.001845,0.002917,0.105211,0.061658,0.001753,0.003755,-0.009514,-0.009478,-0.015901,-0.016194,-0.026589,-0.025578,-0.028565,-0.029956,-0.025224,-0.024917,-0.031248,-0.030194,-0.024748,-0.019795,-0.094906,-0.109748,0.220163,-0.214228,-0.131717,-0.155341,-0.234806,-0.234806,-0.299786,-0.169827,-0.176565,-0.186334,-0.166824,-0.126845,-0.028288,-0.057002,-0.042787,-0.039118,-0.081198,-0.102237,-0.035711,-0.038492,-0.113809,0.066708,-0.070142,-0.070069,-0.072419,-0.069860,-0.069666,-0.069389,-0.069431,-0.069431,-0.069689,-0.069173,-0.069801,-0.067644,-0.067612,-0.072086,-0.077006,-0.075297,-0.079738,-0.082083,-0.070308,-0.065970,-0.080296,-0.080076,-0.063584,-0.075252,-0.060839
B7,0.000000,0.000240,-0.007521,0.000930,0.001573,0.002488,0.174144,0.101116,0.001495,0.003202,-0.019076,-0.021830,-0.040697,-0.021582,-0.022673,-0.025102,-0.023416,-0.022631,-0.031253,-0.036602,-0.021901,-0.022497,-0.039544,-0.016880,0.185539,0.179753,0.366890,0.163118,0.147609,0.125558,0.128918,0.128918,0.149496,0.108340,0.066482,0.078528,0.057732,0.011702,-0.104952,-0.065250,-0.071868,-0.080240,-0.035679,-0.009965,-0.088014,-0.081667,0.004178,-0.306895,-0.009616,-0.009639,-0.008896,-0.009704,-0.009766,-0.009853,-0.009840,-0.009840,-0.009759,-0.009922,-0.009723,-0.010404,-0.010415,-0.009001,-0.007447,-0.007987,-0.006584,-0.005843,-0.009563,-0.010933,-0.006408,-0.006477,-0.011687,-0.008001,-0.012554
B8,0.000000,0.000020,-0.000632,0.000078,0.000132,0.000209,0.007544,0.004421,0.000126,0.000269,-0.000682,-0.000680,-0.001140,-0.001161,-0.001906,-0.001834,-0.002048,-0.002148,-0.001809,-0.001787,-0.002240,-0.002165,-0.001774,-0.001419,0.227810,0.256393,0.015786,0.620072,0.139681,0.098580,-0.016836,-0.016836,-0.082113,0.048442,-0.012660,-0.013360,-0.011961,-0.009095,-0.002028,-0.004087,-0.003068,-0.002805,-0.005822,-0.007330,-0.002560,-0.002760,-0.008160,0.004783,-0.005029,-0.005024,-0.005192,-0.005009,-0.004995,-0.004975,-0.004978,-0.004978,-0.004997,-0.004960,-0.005005,-0.004850,-0.004848,-0.005169,-0.005521,-0.005399,-0.005717,-0.005885,-0.005041,-0.004730,-0.005757,-0.005741,-0.004559,-0.005396,-0.004362
B9,0.000000,0.000069,-0.002155,0.000266,0.000451,0.000713,0.025699,0.015061,0.000428,0.000917,-0.002324,-0.002315,-0.003884,-0.003956,-0.006495,-0.006248,-0.006977,-0.007317,-0.006161,-0.006086,-0.007633,-0.007375,-0.006045,-0.004835,0.276110,0.241746,0.053778,0.110071,0.574316,-0.030468,-0.057355,-0.057355,0.002243,-0.116953,-0.043129,-0.045515,-0.040749,-0.030984,-0.006910,-0.013924,-0.010451,-0.009555,-0.019834,-0.024973,-0.008723,-0.009402,-0.027800,0.016294,-0.017133,-0.017116,-0.017689,-0.017064,-0.017017,-0.016949,-0.016960,-0.016960,-0.017023,-0.016896,-0.017050,-0.016523,-0.016515,-0.017608,-0.018810,-0.018393,-0.019477,-0.020050,-0.017174,-0.016114,-0.019614,-0.019560,-0.015531,-0.018382,-0.014861
B10,0.000000,0.000043,-0.001363,0.000168,0.000285,0.000451,0.016256,0.009527,0.000271,0.000580,-0.001470,-0.001464,-0.002457,-0.002502,-0.004108,-0.003952,-0.004414,-0.004629,-0.003897,-0.003850,-0.004828,-0.004665,-0.003824,-0.003059,0.166958,0.195628,0.034017,0.091241,0.046446,0.746625,-0.036280,-0.036280,0.005759,-0.078319,-0.027281,-0.028790,-0.025776,-0.019599,-0.004371,-0.008807,-0.006611,-0.006044,-0.012546,-0.015797,-0.005518,-0.005947,-0.017585,0.010307,-0.010838,-0.010826,-0.011189,-0.010794,-0.010764,-0.010721,-0.010728,-0.010728,-0.010768,-0.010688,-0.010785,-0.010452,-0.010447,-0.011138,-0.011898,-0.011634,-0.012320,-0.012683,-0.010863,-0.010193,-0.012407,-0.012373,-0.009824,-0.011627,-0.009400
B11,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
B12-1,0.000000,-0.000019,0.000602,-0.000074,-0.000126,-0.000199,-0.007182,-0.004209,-0.000120,-0.000256,0.000650,0.000647,0.001086,0.001106,0.001815,0.001746,0.001950,0.002045,0.001722,0.001701,0.002133,0.002061,0.001690,0.001351,0.031466,0.029494,-0.015030,-0.020750,0.062168,0.078412,0.516030,0.516030,-0.061894,0.093954,0.012054,0.012721,0.011389,0.008659,0.001931,0.003891,0.002921,0.002670,0.005543,0.006980,0.002438,0.002628,0.007769,-0.004554,0.004788,0.004783,0.004944,0.004769,0.004756,0.004737,0.004740,0.004740,0.004758,0.004722,0.004765,0.004618,0.004616,0.004921,0.005257,0.005140,0.005443,0.005604,0.004800,0.004504,0.005482,0.005467,0.004341,0.005137,0.004153
B13-2,0.000000,0.000019,-0.000602,0.000074,0.000126,0.000199,0.007182,0.004209,0.000120,0.000256,-0.000650,-0.000647,-0.001086,-0.001106,-0.001815,-0.001746,-0.001950,-0.002045,-0.001722,-0.001701,-0.002133,-0.002061,-0.001690,-0.001351,-0.031466,-0.029494,0.015030,0.020750,-0.062168,-0.078412,0.483970,0.483970,0.061894,-0.093954,-0.012054,-0.012721,-0.011389,-0.008659,-0.001931,-0.003891,-0.002921,-0.002670,-0.005543,-0.006980,-0.002438,-0.002628,-0.007769,0.004554,-0.004788,-0.004783,-0.004944,-0.004769,-0.004756,-0.004737,-0.004740,-0.004740,-0.004758,-0.004722,-0.004765,-0.004618,-0.004616,-0.004921,-0.005257,-0.005140,-0.005443,-0.005604,-0.004800,-0.004504,-0.005482,-0.005467,-0.004341,-0.005137,-0.004153
B14,0.000000,0.000113,-0.003556,0.000440,0.000744,0.001176,0.054495,0.031802,0.000707,0.001514,-0.005296,-0.005896,-0.009928,-0.007648,-0.010720,-0.010954,-0.011334,-0.011510,-0.012222,-0.013325,-0.011675,-0.011541,-0.013931,-0.007981,0.091889,0.097958,0.114391,0.202965,0.045978,0.022439,0.143700,0.143700,0.288955,-0.001555,-0.187577,0.032109,-0.066585,-0.124721,-0.020013,-0.036423,-0.027546,-0.025640,-0.032056,-0.028259,-0.023870,-0.025315,-0.026171,0.031377,-0.018504,-0.018491,-0.018904,-0.018454,-0.018420,-0.018372,-0.018379,-0.018379,-0.018424,-0.018334,-0.018444,-0.018065,-0.018060,-0.018845,-0.019709,-0.019409,-0.020189,-0.020601,-0.018533,-0.017771,-0.020287,-0.020248,-0.017352,-0.019401,-0.016870
B15,0.000000,0.000169,-0.005294,0.000655,0.001107,0.001751,0.051077,0.030067,0.001052,0.002254,-0.004251,-0.003614,-0.006028,-0.008601,-0.015960,-0.014712,-0.017329,-0.018549,-0.013089,-0.011678,-0.019681,-0.018756,-0.010902,-0.011882,0.072481,0.078182,0.106528,0.182130,0.024155,-0.000788,0.120688,0.120688,0.267252,-0.025877,0.010406,-0.219082,-0.100812,-0.002560,-0.008373,-0.020775,-0.015387,-0.013612,-0.049420,-0.074329,-0.011964,-0.013310,-0.088029,0.035560,-0.051879,-0.051819,-0.053764,-0.051646,-0.051485,-0.051255,-0.051290,-0.051290,-0.051504,-0.051076,-0.051596,-0.049811,-0.049784,-0.053489,-0.057562,-0.056147,-0.059823,-0.061765,-0.052017,-0.048425,-0.060285,-0.060103,-0.046450,-0.056109,-0.044177
B16,0.000000,0.000038,-0.001191,0.000147,0.000249,0.000394,0.026278,0.015266,0.000237,0.000507,-0.002744,-0.003354,-0.005663,-0.003305,-0.003589,-0.004094,-0.003673,-0.003476,-0.005457,-0.006642,-0.003294,-0.003443,-0.007294,-0.002672,0.215505,0.213828,0.055344,0.121448,0.290209,0.330485,0.206674,0.206674,0.045799,0.367549,-0.140223,0.082082,-0.021844,-0.090701,-0.012426,-0.021135,-0.016071,-0.015149,-0.010280,-0.000840,-0.014292,-0.014991,0.004352,0.013486,0.000308,0.000301,0.000519,0.000282,0.000264,0.000238,0.000242,0.000242,0.000266,0.000218,0.000276,0.000077,0.000073,0.000488,0.000944,0.000785,0.001197,0.001414,0.000323,-0.000079,0.001248,0.001228,-0.000299,0.000781,-0.000554
B17,0.000000,0.000093,-0.002929,0.000362,0.000613,0.000969,0.022860,0.013531,0.000582,0.001247,-0.001700,-0.001072,-0.001763,-0.004258,-0.008829,-0.007852,-0.009668,-0.010514,-0.006324,-0.004995,-0.011300,-0.010659,-0.004265,-0.006573,0.196097,0.194052,0.047481,0.100613,0.268386,0.307259,0.183661,0.183661,0.024097,0.343226,0.057760,-0.169108,-0.056070,0.031459,-0.000786,-0.005487,-0.003912,-0.003121,-0.027643,-0.046909,-0.002386,-0.002986,-0.057506,0.017669,-0.033067,-0.033026,-0.034342,-0.032910,-0.032801,-0.032646,-0.032669,-0.032669,-0.032814,-0.032525,-0.032876,-0.031669,-0.031651,-0.034155,-0.036909,-0.035952,-0.038437,-0.039750,-0.033160,-0.030732,-0.038750,-0.038627,-0.029397,-0.035927,-0.027861
B18,0.000000,0.000150,-0.004713,0.000583,0.000986,0.001559,0.018131,0.011049,0.000937,0.002006,-0.000480,0.001479,0.002594,-0.005123,-0.014206,-0.011644,-0.015840,-0.017795,-0.007007,-0.002975,-0.019610,-0.018128,-0.000757,-0.010576,0.056967,0.057610,0.036823,0.059457,0.061180,0.063630,0.063256,0.063256,0.060971,0.065542,0.272705,-0.133660,-0.363992,0.164264,0.012030,0.011931,0.009606,0.010220,-0.045532,-0.095499,0.010789,0.010324,-0.122981,0.021510,-0.068307,-0.068216,-0.071158,-0.067955,-0.067711,-0.067364,-0.067417,-0.067417,-0.067741,-0.067094,-0.067880,-0.065180,-0.065139,-0.070742,-0.076902,-0.074762,-0.080322,-0.083259,-0.068516,-0.063084,-0.081021,-0.080746,-0.060097,-0.074706,-0.056659
B19,0.000000,0.000001,-0.000034,0.000004,0.000007,0.000011,0.062642,0.036019,0.000007,0.000015,-0.007559,-0.010730,-0.018185,-0.005831,-0.000103,-0.003404,0.000834,0.002808,-0.010672,-0.016992,0.004641,0.003145,-0.020468,-0.000077,0.250427,0.254176,0.132912,0.264956,0.275006,0.289295,0.287118,0.287118,0.273783,0.300452,0.399495,0.247851,0.275562,-0.379687,-0.044469,-0.069489,-0.053224,-0.051008,0.003196,0.066400,-0.048951,-0.050631,0.101162,0.023353,0.050111,0.050026,0.052773,0.049782,0.049554,0.049231,0.049280,0.049280,0.049582,0.048978,0.049713,0.047191,0.047153,0.052385,0.058136,0.056138,0.061329,0.064072,0.050306,0.045234,0.061982,0.061726,0.042445,0.056086,0.039235
B20,0.000000,0.000053,-0.001671,0.000207,0.000349,0.000553,0.024114,0.014085,0.000332,0.000711,-0.002308,-0.002514,-0.004230,-0.003455,-0.005037,-0.005067,-0.005348,-0.005478,-0.005489,-0.005856,-0.005599,-0.005501,-0.006058,-0.003750,0.090931,0.092218,0.050583,0.095919,0.099370,0.104276,0.103528,0.103528,0.098950,0.108106,-0.073764,0.305923,-0.304096,-0.049516,-0.008340,-0.015454,-0.011672,-0.010829,-0.015146,-0.014878,-0.010046,-0.010685,-0.014730,0.014189,-0.009901,-0.009893,-0.010153,-0.009870,-0.009848,-0.009818,-0.009822,-0.009822,-0.009851,-0.009794,-0.009863,-0.009625,-0.009621,-0.010116,-0.010660,-0.010471,-0.010962,-0.011222,-0.009919,-0.009440,-0.011024,-0.011000,-0.009176,-0.010466,-0.008872
B21,0.000000,0.000209,-0.006552,0.000810,0.001370,0.002167,0.049822,0.029513,0.001302,0.002789,-0.003643,-0.002173,-0.003561,-0.009404,-0.019752,-0.017496,-0.021650,-0.023585,-0.013924,-0.010818,-0.025381,-0.023915,-0.009109,-0.014705,0.177647,0.180015,0.103426,0.186824,0.193171,0.202196,0.200821,0.200821,0.192399,0.209243,0.141930,0.305888,0.147214,0.078415,-0.000818,-0.010807,-0.007628,-0.005905,-0.061917,-0.106360,-0.004304,-0.005611,-0.130804,0.039040,-0.075045,-0.074952,-0.077953,-0.074685,-0.074437,-0.074083,-0.074137,-0.074137,-0.074467,-0.073807,-0.074609,-0.071856,-0.071814,-0.077528,-0.083810,-0.081628,-0.087298,-0.090293,-0.075257,-0.069718,-0.088011,-0.087730,-0.066671,-0.081571,-0.063166
B22,0.000000,0.000204,-0.006384,0.000789,0.001335,0.002111,0.042245,0.025134,0.001269,0.002717,-0.002788,-0.001035,-0.001636,-0.008578,-0.019243,-0.016711,-0.021188,-0.023273,-0.012496,-0.008830,-0.025209,-0.023629,-0.006814,-0.014326,0.147898,0.149828,0.087406,0.155377,0.160550,0.167905,0.166785,0.166785,0.159921,0.173649,0.198941,0.172262,0.331912,0.114748,0.003690,-0.003523,-0.002065,-0.000609,-0.060678,-0.110377,0.000743,-0.000361,-0.137712,0.035699,-0.078208,-0.078109,-0.081311,-0.077825,-0.077559,-0.077182,-0.077239,-0.077239,-0.077591,-0.076887,-0.077743,-0.074805,-0.074760,-0.080858,-0.087562,-0.085233,-0.091284,-0.094480,-0.078435,-0.072524,-0.092045,-0.091746,-0.069272,-0.085172,-0.065531
B23,0.000000,0.000001,-0.000034,0.000004,0.000007,0.000011,0.062642,0.036019,0.000007,0.000015,-0.007559,-0.010730,-0.018185,-0.005831,-0.000103,-0.003404,0.000834,0.002808,-0.010672,-0.016992,0.004641,0.003145,-0.020468,-0.000077,0.250427,0.254176,0.132912,0.264956,0.275006,0.289295,0.287118,0.287118,0.273783,0.300452,0.399495,0.247851,0.275562,0.620313,-0.044469,-0.069489,-0.053224,-0.051008,0.003196,0.066400,-0.048951,-0.050631,0.101162,0.023353,0.050111,0.050026,0.052773,0.049782,0.049554,0.049231,0.049280,0.049280,0.049582,0.048978,0.049713,0.047191,0.047153,0.052385,0.058136,0.056138,0.061329,0.064072,0.050306,0.045234,0.061982,0.061726,0.042445,0.056086,0.039235
B24,0.000000,0.000617,-0.019348,0.002392,0.004047,0.006399,-0.015235,-0.006191,0.003845,0.008236,0.014932,0.015414,0.057174,-0.013139,-0.058327,-0.052572,-0.063672,-0.068842,-0.050338,-0.048395,-0.073643,-0.069724,-0.047327,-0.043423,-0.206777,-0.212126,-0.039105,-0.227506,-0.241845,-0.262233,-0.259126,-0.259126,-0.240101,-0.278152,-0.321187,-0.301381,-0.321467,-0.383001,0.278514,-0.469836,-0.176890,-0.061647,-0.422364,-0.381084,0.045364,-0.041996,-0.358381,0.157071,-0.207780,-0.207529,-0.215633,-0.206809,-0.206137,-0.205182,-0.205328,-0.205328,-0.206219,-0.204437,-0.206604,-0.199166,-0.199053,-0.214486,-0.231454,-0.225559,-0.240874,-0.248964,-0.208354,-0.193392,-0.242799,-0.242042,-0.185164,-0.225405,-0.175695
