line,period,flow_nominal,flow_wc,Fmax,loading_nominal_pct,loading_wc_pct,violation,excess_mw
A25-1,2020-07-15 01:00:00,-177.92,131.64,500.0,35.6,26.3,False,0.0
A25-1,2020-07-15 02:00:00,-158.3,436.28,500.0,31.7,87.3,False,0.0
A25-1,2020-07-15 03:00:00,-156.58,329.91,500.0,31.3,66.0,False,0.0
A25-1,2020-07-15 04:00:00,-171.91,351.11,500.0,34.4,70.2,False,0.0
A25-1,2020-07-15 05:00:00,-184.19,237.35,500.0,36.8,47.5,False,0.0
A25-1,2020-07-15 06:00:00,-116.56,535.88,500.0,23.3,107.2,True,35.88
A25-1,2020-07-15 07:00:00,-88.63,561.89,500.0,17.7,112.4,True,61.89
A25-1,2020-07-15 08:00:00,-75.86,549.41,500.0,15.2,109.9,True,49.41
A25-1,2020-07-15 09:00:00,-82.67,432.72,500.0,16.5,86.5,False,0.0
A25-1,2020-07-15 10:00:00,-73.5,383.1,500.0,14.7,76.6,False,0.0
A25-1,2020-07-15 11:00:00,-86.08,319.34,500.0,17.2,63.9,False,0.0
A25-1,2020-07-15 12:00:00,-109.8,251.77,500.0,22.0,50.4,False,0.0
A25-1,2020-07-15 13:00:00,-122.51,232.78,500.0,24.5,46.6,False,0.0
A25-1,2020-07-15 14:00:00,-127.67,212.95,500.0,25.5,42.6,False,0.0
A25-1,2020-07-15 15:00:00,-145.88,490.88,500.0,29.2,98.2,False,0.0
A25-1,2020-07-15 16:00:00,-152.06,182.19,500.0,30.4,36.4,False,0.0
A25-1,2020-07-15 17:00:00,-160.88,42.74,500.0,32.2,8.5,False,0.0
A25-1,2020-07-15 18:00:00,-170.9,188.98,500.0,34.2,37.8,False,0.0
A25-1,2020-07-15 19:00:00,-166.7,136.91,500.0,33.3,27.4,False,0.0
A25-1,2020-07-15 20:00:00,-161.25,389.23,500.0,32.3,77.8,False,0.0
A25-1,2020-07-15 21:00:00,-109.22,267.65,500.0,21.8,53.5,False,0.0
A25-1,2020-07-15 22:00:00,-120.11,338.36,500.0,24.0,67.7,False,0.0
A25-1,2020-07-15 23:00:00,-181.59,327.71,500.0,36.3,65.5,False,0.0
A25-1,2020-07-16 00:00:00,-174.93,-64.84,500.0,35.0,13.0,False,0.0
A25-1,2020-07-16 02:00:00,-173.0,74.27,500.0,34.6,14.9,False,0.0
A25-1,2020-07-16 04:00:00,-165.44,134.07,500.0,33.1,26.8,False,0.0
A25-1,2020-07-16 06:00:00,-101.85,403.3,500.0,20.4,80.7,False,0.0
A25-1,2020-07-16 08:00:00,-61.65,483.67,500.0,12.3,96.7,False,0.0
A25-1,2020-07-16 10:00:00,-145.01,347.92,500.0,29.0,69.6,False,0.0
A25-1,2020-07-16 12:00:00,-165.36,285.85,500.0,33.1,57.2,False,0.0
A25-1,2020-07-16 14:00:00,-182.54,292.39,500.0,36.5,58.5,False,0.0
A25-1,2020-07-16 16:00:00,-179.55,296.35,500.0,35.9,59.3,False,0.0
A25-1,2020-07-16 18:00:00,-172.68,305.39,500.0,34.5,61.1,False,0.0
A25-1,2020-07-16 20:00:00,-168.94,415.56,500.0,33.8,83.1,False,0.0
A25-1,2020-07-16 22:00:00,-176.53,-37.04,500.0,35.3,7.4,False,0.0
A25-2,2020-07-15 00:00:00,-183.81,126.53,500.0,36.8,25.3,False,0.0
A25-2,2020-07-15 01:00:00,-177.92,131.64,500.0,35.6,26.3,False,0.0
A25-2,2020-07-15 02:00:00,-158.3,436.28,500.0,31.7,87.3,False,0.0
A25-2,2020-07-15 03:00:00,-156.58,329.91,500.0,31.3,66.0,False,0.0
A25-2,2020-07-15 04:00:00,-171.91,351.11,500.0,34.4,70.2,False,0.0
A25-2,2020-07-15 05:00:00,-184.19,237.35,500.0,36.8,47.5,False,0.0
A25-2,2020-07-15 06:00:00,-116.56,535.88,500.0,23.3,107.2,True,35.88
A25-2,2020-07-15 07:00:00,-88.63,561.89,500.0,17.7,112.4,True,61.89
A25-2,2020-07-15 08:00:00,-75.86,549.41,500.0,15.2,109.9,True,49.41
A25-2,2020-07-15 09:00:00,-82.67,432.72,500.0,16.5,86.5,False,0.0
A25-2,2020-07-15 10:00:00,-73.5,383.1,500.0,14.7,76.6,False,0.0
A25-2,2020-07-15 11:00:00,-86.08,319.34,500.0,17.2,63.9,False,0.0
A25-2,2020-07-15 12:00:00,-109.8,251.77,500.0,22.0,50.4,False,0.0
A25-2,2020-07-15 13:00:00,-122.51,232.78,500.0,24.5,46.6,False,0.0
A25-2,2020-07-15 14:00:00,-127.67,212.95,500.0,25.5,42.6,False,0.0
A25-2,2020-07-15 15:00:00,-145.88,490.88,500.0,29.2,98.2,False,0.0
A25-2,2020-07-15 16:00:00,-152.06,182.19,500.0,30.4,36.4,False,0.0
A25-2,2020-07-15 17:00:00,-160.88,42.74,500.0,32.2,8.5,False,0.0
A25-2,2020-07-15 18:00:00,-170.9,188.98,500.0,34.2,37.8,False,0.0
A25-2,2020-07-15 19:00:00,-166.7,136.91,500.0,33.3,27.4,False,0.0
A25-2,2020-07-15 20:00:00,-161.25,389.23,500.0,32.3,77.8,False,0.0
A25-2,2020-07-15 21:00:00,-109.22,267.65,500.0,21.8,53.5,False,0.0
A25-2,2020-07-15 22:00:00,-120.11,338.36,500.0,24.0,67.7,False,0.0
A25-2,2020-07-15 23:00:00,-181.59,327.71,500.0,36.3,65.5,False,0.0
A25-2,2020-07-16 00:00:00,-174.93,-64.84,500.0,35.0,13.0,False,0.0
A25-2,2020-07-16 02:00:00,-173.0,74.27,500.0,34.6,14.9,False,0.0
A25-2,2020-07-16 04:00:00,-165.44,134.07,500.0,33.1,26.8,False,0.0
A25-2,2020-07-16 06:00:00,-101.85,403.3,500.0,20.4,80.7,False,0.0
A25-2,2020-07-16 08:00:00,-61.65,483.67,500.0,12.3,96.7,False,0.0
A25-2,2020-07-16 10:00:00,-145.01,347.92,500.0,29.0,69.6,False,0.0
A25-2,2020-07-16 12:00:00,-165.36,285.85,500.0,33.1,57.2,False,0.0
A25-2,2020-07-16 14:00:00,-182.54,292.39,500.0,36.5,58.5,False,0.0
A25-2,2020-07-16 16:00:00,-179.55,296.35,500.0,35.9,59.3,False,0.0
A25-2,2020-07-16 18:00:00,-172.68,305.39,500.0,34.5,61.1,False,0.0
A25-2,2020-07-16 20:00:00,-168.94,415.56,500.0,33.8,83.1,False,0.0
A25-2,2020-07-16 22:00:00,-176.53,-37.04,500.0,35.3,7.4,False,0.0
A26,2020-07-15 00:00:00,90.16,-470.15,500.0,18.0,94.0,False,0.0
A26,2020-07-15 01:00:00,94.83,-459.75,500.0,19.0,92.0,False,0.0
A26,2020-07-15 02:00:00,65.95,-989.07,500.0,13.2,197.8,True,489.07
A26,2020-07-15 03:00:00,65.71,-800.44,500.0,13.1,160.1,True,300.44
A26,2020-07-15 04:00:00,90.09,-836.76,500.0,18.0,167.4,True,336.76
A26,2020-07-15 05:00:00,121.89,-640.81,500.0,24.4,128.2,True,140.81
A26,2020-07-15 06:00:00,61.86,-1146.48,500.0,12.4,229.3,True,646.48
A26,2020-07-15 07:00:00,66.59,-1165.16,500.0,13.3,233.0,True,665.16
A26,2020-07-15 08:00:00,49.21,-1141.22,500.0,9.8,228.2,True,641.22
A26,2020-07-15 09:00:00,59.74,-947.93,500.0,11.9,189.6,True,447.93
A26,2020-07-15 10:00:00,59.69,-836.1,500.0,11.9,167.2,True,336.1
A26,2020-07-15 11:00:00,70.5,-741.6,500.0,14.1,148.3,True,241.6
A26,2020-07-15 12:00:00,87.36,-645.48,500.0,17.5,129.1,True,145.48
A26,2020-07-15 13:00:00,99.28,-609.76,500.0,19.9,122.0,True,109.76
A26,2020-07-15 14:00:00,108.33,-574.6,500.0,21.7,114.9,True,74.6
A26,2020-07-15 15:00:00,113.38,-1132.88,500.0,22.7,226.6,True,632.88
A26,2020-07-15 16:00:00,121.17,-537.31,500.0,24.2,107.5,True,37.31
A26,2020-07-15 17:00:00,122.05,-291.6,500.0,24.4,58.3,False,0.0
A26,2020-07-15 18:00:00,124.3,-612.53,500.0,24.9,122.5,True,112.53
A26,2020-07-15 19:00:00,120.36,-485.28,500.0,24.1,97.1,False,0.0
A26,2020-07-15 20:00:00,112.47,-964.47,500.0,22.5,192.9,True,464.47
A26,2020-07-15 21:00:00,71.74,-680.4,500.0,14.3,136.1,True,180.4
A26,2020-07-15 22:00:00,88.2,-789.33,500.0,17.6,157.9,True,289.33
A26,2020-07-15 23:00:00,84.34,-833.22,500.0,16.9,166.6,True,333.22
A26,2020-07-16 00:00:00,78.85,-106.49,500.0,15.8,21.3,False,0.0
A26,2020-07-16 02:00:00,91.55,-318.48,500.0,18.3,63.7,False,0.0
A26,2020-07-16 04:00:00,67.29,-424.58,500.0,13.5,84.9,False,0.0
A26,2020-07-16 06:00:00,73.45,-877.71,500.0,14.7,175.5,True,377.71
A26,2020-07-16 08:00:00,42.05,-1003.24,500.0,8.4,200.6,True,503.24
A26,2020-07-16 10:00:00,106.06,-822.18,500.0,21.2,164.4,True,322.18
A26,2020-07-16 12:00:00,122.37,-708.62,500.0,24.5,141.7,True,208.62
A26,2020-07-16 14:00:00,140.58,-710.34,500.0,28.1,142.1,True,210.34
A26,2020-07-16 16:00:00,135.58,-719.47,500.0,27.1,143.9,True,219.47
A26,2020-07-16 18:00:00,123.42,-765.54,500.0,24.7,153.1,True,265.54
A26,2020-07-16 20:00:00,115.75,-939.68,500.0,23.1,187.9,True,439.68
A26,2020-07-16 22:00:00,142.17,-70.43,500.0,28.4,14.1,False,0.0
A27,2020-07-15 00:00:00,-289.66,83.52,500.0,57.9,16.7,False,0.0
A27,2020-07-15 01:00:00,-277.95,94.31,500.0,55.6,18.9,False,0.0
A27,2020-07-15 02:00:00,-250.03,485.0,500.0,50.0,97.0,False,0.0
A27,2020-07-15 03:00:00,-242.65,347.23,500.0,48.5,69.4,False,0.0
A27,2020-07-15 04:00:00,-255.13,393.83,500.0,51.0,78.8,False,0.0
A27,2020-07-15 05:00:00,-260.17,238.5,500.0,52.0,47.7,False,0.0
A27,2020-07-15 06:00:00,-156.59,636.12,500.0,31.3,127.2,True,136.12
A27,2020-07-15 07:00:00,-118.39,711.07,500.0,23.7,142.2,True,211.07
A27,2020-07-15 08:00:00,-85.07,700.57,500.0,17.0,140.1,True,200.57
A27,2020-07-15 09:00:00,-125.03,492.67,500.0,25.0,98.5,False,0.0
A27,2020-07-15 10:00:00,-122.99,450.04,500.0,24.6,90.0,False,0.0
A27,2020-07-15 11:00:00,-135.03,377.63,500.0,27.0,75.5,False,0.0
A27,2020-07-15 12:00:00,-165.99,299.25,500.0,33.2,59.8,False,0.0
A27,2020-07-15 13:00:00,-181.54,281.29,500.0,36.3,56.3,False,0.0
A27,2020-07-15 14:00:00,-189.52,241.68,500.0,37.9,48.3,False,0.0
A27,2020-07-15 15:00:00,-224.14,563.5,500.0,44.8,112.7,True,63.5
A27,2020-07-15 16:00:00,-240.79,187.5,500.0,48.2,37.5,False,0.0
A27,2020-07-15 17:00:00,-263.24,-26.1,500.0,52.6,5.2,False,0.0
A27,2020-07-15 18:00:00,-285.95,137.14,500.0,57.2,27.4,False,0.0
A27,2020-07-15 19:00:00,-281.36,74.61,500.0,56.3,14.9,False,0.0
A27,2020-07-15 20:00:00,-262.1,372.73,500.0,52.4,74.5,False,0.0
A27,2020-07-15 21:00:00,-147.32,294.59,500.0,29.5,58.9,False,0.0
A27,2020-07-15 22:00:00,-169.09,375.63,500.0,33.8,75.1,False,0.0
A27,2020-07-15 23:00:00,-271.19,323.85,500.0,54.2,64.8,False,0.0
A27,2020-07-16 00:00:00,-266.2,-133.88,500.0,53.2,26.8,False,0.0
A27,2020-07-16 02:00:00,-259.07,60.8,500.0,51.8,12.2,False,0.0
A27,2020-07-16 04:00:00,-243.29,132.27,500.0,48.7,26.5,False,0.0
A27,2020-07-16 06:00:00,-135.7,482.53,500.0,27.1,96.5,False,0.0
A27,2020-07-16 08:00:00,-36.68,633.88,500.0,7.3,126.8,True,133.88
A27,2020-07-16 10:00:00,-208.52,386.88,500.0,41.7,77.4,False,0.0
A27,2020-07-16 12:00:00,-229.79,336.2,500.0,46.0,67.2,False,0.0
A27,2020-07-16 14:00:00,-258.08,349.99,500.0,51.6,70.0,False,0.0
A27,2020-07-16 16:00:00,-257.09,352.16,500.0,51.4,70.4,False,0.0
A27,2020-07-16 18:00:00,-252.71,348.07,500.0,50.5,69.6,False,0.0
A27,2020-07-16 20:00:00,-261.3,468.83,500.0,52.3,93.8,False,0.0
A27,2020-07-16 22:00:00,-293.05,-94.39,500.0,58.6,18.9,False,0.0
A28,2020-07-15 00:00:00,258.3,200.27,500.0,51.7,40.1,False,0.0
A28,2020-07-15 01:00:00,246.26,180.54,500.0,49.3,36.1,False,0.0
A28,2020-07-15 02:00:00,234.87,79.91,500.0,47.0,16.0,False,0.0
A28,2020-07-15 03:00:00,226.79,112.35,500.0,45.4,22.5,False,0.0
A28,2020-07-15 04:00:00,227.23,87.9,500.0,45.4,17.6,False,0.0
A28,2020-07-15 05:00:00,202.88,128.28,500.0,40.6,25.7,False,0.0
A28,2020-07-15 06:00:00,138.24,-24.76,500.0,27.6,5.0,False,0.0
A28,2020-07-15 07:00:00,89.88,-107.02,500.0,18.0,21.4,False,0.0
A28,2020-07-15 08:00:00,54.62,-119.7,500.0,10.9,23.9,False,0.0
A28,2020-07-15 09:00:00,62.17,-36.77,500.0,12.4,7.4,False,0.0
A28,2020-07-15 10:00:00,26.54,-81.63,500.0,5.3,16.3,False,0.0
A28,2020-07-15 11:00:00,23.78,-56.83,500.0,4.8,11.4,False,0.0
A28,2020-07-15 12:00:00,47.06,-22.77,500.0,9.4,4.6,False,0.0
A28,2020-07-15 13:00:00,47.14,-35.79,500.0,9.4,7.2,False,0.0
A28,2020-07-15 14:00:00,34.81,-31.66,500.0,7.0,6.3,False,0.0
A28,2020-07-15 15:00:00,86.04,-66.59,500.0,17.2,13.3,False,0.0
A28,2020-07-15 16:00:00,102.66,10.14,500.0,20.5,2.0,False,0.0
A28,2020-07-15 17:00:00,148.89,127.5,500.0,29.8,25.5,False,0.0
A28,2020-07-15 18:00:00,195.84,162.62,500.0,39.2,32.5,False,0.0
A28,2020-07-15 19:00:00,200.7,155.57,500.0,40.1,31.1,False,0.0
A28,2020-07-15 20:00:00,204.83,106.1,500.0,41.0,21.2,False,0.0
A28,2020-07-15 21:00:00,115.47,58.68,500.0,23.1,11.7,False,0.0
A28,2020-07-15 22:00:00,146.31,36.96,500.0,29.3,7.4,False,0.0
A28,2020-07-15 23:00:00,242.72,155.87,500.0,48.5,31.2,False,0.0
A28,2020-07-16 00:00:00,232.9,194.33,500.0,46.6,38.9,False,0.0
A28,2020-07-16 02:00:00,220.78,107.57,500.0,44.2,21.5,False,0.0
A28,2020-07-16 04:00:00,219.65,86.78,500.0,43.9,17.4,False,0.0
A28,2020-07-16 06:00:00,118.45,-36.22,500.0,23.7,7.2,False,0.0
A28,2020-07-16 08:00:00,-20.19,-157.35,500.0,4.0,31.5,False,0.0
A28,2020-07-16 10:00:00,119.3,-10.38,500.0,23.9,2.1,False,0.0
A28,2020-07-16 12:00:00,117.25,-35.32,500.0,23.5,7.1,False,0.0
A28,2020-07-16 14:00:00,119.82,-69.83,500.0,24.0,14.0,False,0.0
A28,2020-07-16 16:00:00,133.93,-60.67,500.0,26.8,12.1,False,0.0
A28,2020-07-16 18:00:00,165.79,4.4,500.0,33.2,0.9,False,0.0
A28,2020-07-16 20:00:00,213.87,-11.25,500.0,42.8,2.3,False,0.0
A28,2020-07-16 22:00:00,255.96,157.93,500.0,51.2,31.6,False,0.0
A29,2020-07-15 00:00:00,-67.29,192.39,500.0,13.5,38.5,False,0.0
A29,2020-07-15 01:00:00,-68.52,193.91,500.0,13.7,38.8,False,0.0
A29,2020-07-15 02:00:00,-56.74,434.37,500.0,11.3,86.9,False,0.0
A29,2020-07-15 03:00:00,-58.56,352.75,500.0,11.7,70.5,False,0.0
A29,2020-07-15 04:00:00,-76.26,353.84,500.0,15.3,70.8,False,0.0
A29,2020-07-15 05:00:00,-80.77,280.78,500.0,16.2,56.2,False,0.0
A29,2020-07-15 06:00:00,-0.73,523.96,500.0,0.1,104.8,True,23.96
A29,2020-07-15 07:00:00,25.4,535.45,500.0,5.1,107.1,True,35.45
A29,2020-07-15 08:00:00,37.29,532.58,500.0,7.5,106.5,True,32.58
A29,2020-07-15 09:00:00,-39.84,337.02,500.0,8.0,67.4,False,0.0
A29,2020-07-15 10:00:00,-48.93,306.55,500.0,9.8,61.3,False,0.0
A29,2020-07-15 11:00:00,-53.66,250.21,500.0,10.7,50.0,False,0.0
A29,2020-07-15 12:00:00,-71.45,188.36,500.0,14.3,37.7,False,0.0
A29,2020-07-15 13:00:00,-76.51,177.51,500.0,15.3,35.5,False,0.0
A29,2020-07-15 14:00:00,-72.35,181.34,500.0,14.5,36.3,False,0.0
A29,2020-07-15 15:00:00,-87.99,421.24,500.0,17.6,84.2,False,0.0
A29,2020-07-15 16:00:00,-90.21,162.24,500.0,18.0,32.4,False,0.0
A29,2020-07-15 17:00:00,-105.07,65.62,500.0,21.0,13.1,False,0.0
A29,2020-07-15 18:00:00,-126.08,168.62,500.0,25.2,33.7,False,0.0
A29,2020-07-15 19:00:00,-129.34,128.6,500.0,25.9,25.7,False,0.0
A29,2020-07-15 20:00:00,-99.77,341.11,500.0,20.0,68.2,False,0.0
A29,2020-07-15 21:00:00,18.78,338.83,500.0,3.8,67.8,False,0.0
A29,2020-07-15 22:00:00,-6.14,394.72,500.0,1.2,78.9,False,0.0
A29,2020-07-15 23:00:00,-58.55,381.61,500.0,11.7,76.3,False,0.0
A29,2020-07-16 00:00:00,-62.03,37.75,500.0,12.4,7.6,False,0.0
A29,2020-07-16 02:00:00,-66.37,140.18,500.0,13.3,28.0,False,0.0
A29,2020-07-16 04:00:00,-65.85,198.1,500.0,13.2,39.6,False,0.0
A29,2020-07-16 06:00:00,5.24,437.65,500.0,1.0,87.5,False,0.0
A29,2020-07-16 08:00:00,49.96,494.86,500.0,10.0,99.0,False,0.0
A29,2020-07-16 10:00:00,-135.19,282.88,500.0,27.0,56.6,False,0.0
A29,2020-07-16 12:00:00,-139.55,230.75,500.0,27.9,46.1,False,0.0
A29,2020-07-16 14:00:00,-140.2,245.54,500.0,28.0,49.1,False,0.0
A29,2020-07-16 16:00:00,-144.41,243.66,500.0,28.9,48.7,False,0.0
A29,2020-07-16 18:00:00,-158.76,230.59,500.0,31.8,46.1,False,0.0
A29,2020-07-16 20:00:00,-175.17,322.45,500.0,35.0,64.5,False,0.0
A29,2020-07-16 22:00:00,-197.42,-93.77,500.0,39.5,18.8,False,0.0
A30,2020-07-15 00:00:00,-227.98,-154.47,500.0,45.6,30.9,False,0.0
A30,2020-07-15 01:00:00,-214.54,-143.89,500.0,42.9,28.8,False,0.0
A30,2020-07-15 02:00:00,-199.28,-30.0,500.0,39.9,6.0,False,0.0
A30,2020-07-15 03:00:00,-190.03,-72.91,500.0,38.0,14.6,False,0.0
A30,2020-07-15 04:00:00,-183.88,-29.94,500.0,36.8,6.0,False,0.0
A30,2020-07-15 05:00:00,-180.64,-98.58,500.0,36.1,19.7,False,0.0
A30,2020-07-15 06:00:00,-161.76,23.07,500.0,32.4,4.6,False,0.0
A30,2020-07-15 07:00:00,-149.78,93.49,500.0,30.0,18.7,False,0.0
A30,2020-07-15 08:00:00,-128.56,90.49,500.0,25.7,18.1,False,0.0
A30,2020-07-15 09:00:00,-91.41,83.64,500.0,18.3,16.7,False,0.0
A30,2020-07-15 10:00:00,-80.37,76.25,500.0,16.1,15.3,False,0.0
A30,2020-07-15 11:00:00,-87.6,64.88,500.0,17.5,13.0,False,0.0
A30,2020-07-15 12:00:00,-100.65,52.79,500.0,20.1,10.6,False,0.0
A30,2020-07-15 13:00:00,-111.06,49.18,500.0,22.2,9.8,False,0.0
A30,2020-07-15 14:00:00,-123.14,7.75,500.0,24.6,1.5,False,0.0
A30,2020-07-15 15:00:00,-142.2,50.79,500.0,28.4,10.2,False,0.0
A30,2020-07-15 16:00:00,-156.49,-27.41,500.0,31.3,5.5,False,0.0
A30,2020-07-15 17:00:00,-164.1,-127.86,500.0,32.8,25.6,False,0.0
A30,2020-07-15 18:00:00,-165.83,-91.19,500.0,33.2,18.2,False,0.0
A30,2020-07-15 19:00:00,-158.01,-103.82,500.0,31.6,20.8,False,0.0
A30,2020-07-15 20:00:00,-168.29,-51.97,500.0,33.7,10.4,False,0.0
A30,2020-07-15 21:00:00,-172.19,-104.9,500.0,34.4,21.0,False,0.0
A30,2020-07-15 22:00:00,-168.82,-86.65,500.0,33.8,17.3,False,0.0
A30,2020-07-15 23:00:00,-218.43,-128.94,500.0,43.7,25.8,False,0.0
A30,2020-07-16 00:00:00,-210.08,-190.41,500.0,42.0,38.1,False,0.0
A30,2020-07-16 02:00:00,-197.8,-112.16,500.0,39.6,22.4,False,0.0
A30,2020-07-16 04:00:00,-183.48,-105.52,500.0,36.7,21.1,False,0.0
A30,2020-07-16 06:00:00,-146.88,-27.42,500.0,29.4,5.5,False,0.0
A30,2020-07-16 08:00:00,-92.99,67.5,500.0,18.6,13.5,False,0.0
A30,2020-07-16 10:00:00,-79.38,43.46,500.0,15.9,8.7,False,0.0
A30,2020-07-16 12:00:00,-96.14,53.2,500.0,19.2,10.6,False,0.0
A30,2020-07-16 14:00:00,-123.67,56.26,500.0,24.7,11.3,False,0.0
A30,2020-07-16 16:00:00,-118.52,57.51,500.0,23.7,11.5,False,0.0
A30,2020-07-16 18:00:00,-99.89,59.38,500.0,20.0,11.9,False,0.0
A30,2020-07-16 20:00:00,-92.06,78.88,500.0,18.4,15.8,False,0.0
A30,2020-07-16 22:00:00,-100.68,-5.67,500.0,20.1,1.1,False,0.0
A31-1,2020-07-15 00:00:00,-126.6,-16.76,500.0,25.3,3.4,False,0.0
A31-1,2020-07-15 01:00:00,-122.12,-10.5,500.0,24.4,2.1,False,0.0
A31-1,2020-07-15 02:00:00,-114.62,93.63,500.0,22.9,18.7,False,0.0
A31-1,2020-07-15 03:00:00,-115.6,59.33,500.0,23.1,11.9,False,0.0
A31-1,2020-07-15 04:00:00,-125.41,57.18,500.0,25.1,11.4,False,0.0
A31-1,2020-07-15 05:00:00,-131.59,21.66,500.0,26.3,4.3,False,0.0
A31-1,2020-07-15 06:00:00,-100.3,120.45,500.0,20.1,24.1,False,0.0
A31-1,2020-07-15 07:00:00,-98.01,118.94,500.0,19.6,23.8,False,0.0
A31-1,2020-07-15 08:00:00,-99.31,112.68,500.0,19.9,22.5,False,0.0
A31-1,2020-07-15 09:00:00,-22.14,186.69,500.0,4.4,37.3,False,0.0
A31-1,2020-07-15 10:00:00,19.2,166.48,500.0,3.8,33.3,False,0.0
A31-1,2020-07-15 11:00:00,9.64,133.42,500.0,1.9,26.7,False,0.0
A31-1,2020-07-15 12:00:00,-6.06,97.86,500.0,1.2,19.6,False,0.0
A31-1,2020-07-15 13:00:00,-13.92,88.8,500.0,2.8,17.8,False,0.0
A31-1,2020-07-15 14:00:00,-14.92,88.62,500.0,3.0,17.7,False,0.0
A31-1,2020-07-15 15:00:00,-24.5,187.4,500.0,4.9,37.5,False,0.0
A31-1,2020-07-15 16:00:00,-23.69,79.15,500.0,4.7,15.8,False,0.0
A31-1,2020-07-15 17:00:00,-26.52,43.72,500.0,5.3,8.7,False,0.0
A31-1,2020-07-15 18:00:00,-30.8,89.67,500.0,6.2,17.9,False,0.0
A31-1,2020-07-15 19:00:00,-28.14,78.91,500.0,5.6,15.8,False,0.0
A31-1,2020-07-15 20:00:00,-59.72,171.97,500.0,11.9,34.4,False,0.0
A31-1,2020-07-15 21:00:00,-113.16,19.59,500.0,22.6,3.9,False,0.0
A31-1,2020-07-15 22:00:00,-115.08,54.5,500.0,23.0,10.9,False,0.0
A31-1,2020-07-15 23:00:00,-133.03,54.35,500.0,26.6,10.9,False,0.0
A31-1,2020-07-16 00:00:00,-127.51,-84.05,500.0,25.5,16.8,False,0.0
A31-1,2020-07-16 02:00:00,-124.41,-34.97,500.0,24.9,7.0,False,0.0
A31-1,2020-07-16 04:00:00,-127.72,-12.57,500.0,25.5,2.5,False,0.0
A31-1,2020-07-16 06:00:00,-107.86,75.16,500.0,21.6,15.0,False,0.0
A31-1,2020-07-16 08:00:00,-102.27,87.6,500.0,20.5,17.5,False,0.0
A31-1,2020-07-16 10:00:00,-34.12,147.67,500.0,6.8,29.5,False,0.0
A31-1,2020-07-16 12:00:00,-49.0,112.97,500.0,9.8,22.6,False,0.0
A31-1,2020-07-16 14:00:00,-55.54,116.13,500.0,11.1,23.2,False,0.0
A31-1,2020-07-16 16:00:00,-53.35,118.11,500.0,10.7,23.6,False,0.0
A31-1,2020-07-16 18:00:00,-49.62,118.98,500.0,9.9,23.8,False,0.0
A31-1,2020-07-16 20:00:00,-43.32,174.7,500.0,8.7,34.9,False,0.0
A31-1,2020-07-16 22:00:00,-33.11,18.71,500.0,6.6,3.7,False,0.0
A31-2,2020-07-15 00:00:00,-126.6,-16.76,500.0,25.3,3.4,False,0.0
A31-2,2020-07-15 01:00:00,-122.12,-10.5,500.0,24.4,2.1,False,0.0
A31-2,2020-07-15 02:00:00,-114.62,93.63,500.0,22.9,18.7,False,0.0
A31-2,2020-07-15 03:00:00,-115.6,59.33,500.0,23.1,11.9,False,0.0
A31-2,2020-07-15 04:00:00,-125.41,57.18,500.0,25.1,11.4,False,0.0
A31-2,2020-07-15 05:00:00,-131.59,21.66,500.0,26.3,4.3,False,0.0
A31-2,2020-07-15 06:00:00,-100.3,120.45,500.0,20.1,24.1,False,0.0
A31-2,2020-07-15 07:00:00,-98.01,118.94,500.0,19.6,23.8,False,0.0
A31-2,2020-07-15 08:00:00,-99.31,112.68,500.0,19.9,22.5,False,0.0
A31-2,2020-07-15 09:00:00,-22.14,186.69,500.0,4.4,37.3,False,0.0
A31-2,2020-07-15 10:00:00,19.2,166.48,500.0,3.8,33.3,False,0.0
A31-2,2020-07-15 11:00:00,9.64,133.42,500.0,1.9,26.7,False,0.0
A31-2,2020-07-15 12:00:00,-6.06,97.86,500.0,1.2,19.6,False,0.0
A31-2,2020-07-15 13:00:00,-13.92,88.8,500.0,2.8,17.8,False,0.0
A31-2,2020-07-15 14:00:00,-14.92,88.62,500.0,3.0,17.7,False,0.0
A31-2,2020-07-15 15:00:00,-24.5,187.4,500.0,4.9,37.5,False,0.0
A31-2,2020-07-15 16:00:00,-23.69,79.15,500.0,4.7,15.8,False,0.0
A31-2,2020-07-15 17:00:00,-26.52,43.72,500.0,5.3,8.7,False,0.0
A31-2,2020-07-15 18:00:00,-30.8,89.67,500.0,6.2,17.9,False,0.0
A31-2,2020-07-15 19:00:00,-28.14,78.91,500.0,5.6,15.8,False,0.0
A31-2,2020-07-15 20:00:00,-59.72,171.97,500.0,11.9,34.4,False,0.0
A31-2,2020-07-15 21:00:00,-113.16,19.59,500.0,22.6,3.9,False,0.0
A31-2,2020-07-15 22:00:00,-115.08,54.5,500.0,23.0,10.9,False,0.0
A31-2,2020-07-15 23:00:00,-133.03,54.35,500.0,26.6,10.9,False,0.0
A31-2,2020-07-16 00:00:00,-127.51,-84.05,500.0,25.5,16.8,False,0.0
A31-2,2020-07-16 02:00:00,-124.41,-34.97,500.0,24.9,7.0,False,0.0
A31-2,2020-07-16 04:00:00,-127.72,-12.57,500.0,25.5,2.5,False,0.0
A31-2,2020-07-16 06:00:00,-107.86,75.16,500.0,21.6,15.0,False,0.0
A31-2,2020-07-16 08:00:00,-102.27,87.6,500.0,20.5,17.5,False,0.0
A31-2,2020-07-16 10:00:00,-34.12,147.67,500.0,6.8,29.5,False,0.0
