line,period,flow_nominal,flow_wc,Fmax,loading_nominal_pct,loading_wc_pct,violation,excess_mw
A21,2020-07-16 16:00:00,-158.98,-158.98,500.0,31.8,31.8,False,0.0
A21,2020-07-16 18:00:00,-136.64,-136.64,500.0,27.3,27.3,False,0.0
A21,2020-07-16 20:00:00,-114.48,-114.48,500.0,22.9,22.9,False,0.0
A21,2020-07-16 22:00:00,-136.3,-136.3,500.0,27.3,27.3,False,0.0
A22,2020-07-15 00:00:00,-104.28,-105.42,500.0,20.9,21.1,False,0.0
A22,2020-07-15 01:00:00,-83.66,-66.91,500.0,16.7,13.4,False,0.0
A22,2020-07-15 02:00:00,-78.33,-65.15,500.0,15.7,13.0,False,0.0
A22,2020-07-15 03:00:00,-76.51,-62.57,500.0,15.3,12.5,False,0.0
A22,2020-07-15 04:00:00,-93.63,-93.95,500.0,18.7,18.8,False,0.0
A22,2020-07-15 05:00:00,-95.55,-99.79,500.0,19.1,20.0,False,0.0
A22,2020-07-15 06:00:00,-134.78,-118.4,500.0,27.0,23.7,False,0.0
A22,2020-07-15 07:00:00,-157.26,-113.52,500.0,31.5,22.7,False,0.0
A22,2020-07-15 08:00:00,-148.89,-123.35,500.0,29.8,24.7,False,0.0
A22,2020-07-15 09:00:00,-143.56,-125.6,500.0,28.7,25.1,False,0.0
A22,2020-07-15 10:00:00,-151.59,-131.66,500.0,30.3,26.3,False,0.0
A22,2020-07-15 11:00:00,-154.94,-137.78,500.0,31.0,27.6,False,0.0
A22,2020-07-15 12:00:00,-164.1,-145.19,500.0,32.8,29.0,False,0.0
A22,2020-07-15 13:00:00,-174.25,-161.44,500.0,34.9,32.3,False,0.0
A22,2020-07-15 14:00:00,-206.0,-187.21,500.0,41.2,37.4,False,0.0
A22,2020-07-15 15:00:00,-214.26,-184.21,500.0,42.9,36.8,False,0.0
A22,2020-07-15 16:00:00,-218.46,-186.14,500.0,43.7,37.2,False,0.0
A22,2020-07-15 17:00:00,-230.25,-190.18,500.0,46.0,38.0,False,0.0
A22,2020-07-15 18:00:00,-184.8,-175.98,500.0,37.0,35.2,False,0.0
A22,2020-07-15 19:00:00,-166.32,-161.57,500.0,33.3,32.3,False,0.0
A22,2020-07-15 20:00:00,-127.36,-149.36,500.0,25.5,29.9,False,0.0
A22,2020-07-15 21:00:00,-190.85,-135.96,500.0,38.2,27.2,False,0.0
A22,2020-07-15 22:00:00,-105.56,-125.26,500.0,21.1,25.1,False,0.0
A22,2020-07-15 23:00:00,-130.62,-119.58,500.0,26.1,23.9,False,0.0
A22,2020-07-16 00:00:00,-87.36,-87.36,500.0,17.5,17.5,False,0.0
A22,2020-07-16 02:00:00,-90.05,-90.05,500.0,18.0,18.0,False,0.0
A22,2020-07-16 04:00:00,-82.41,-82.41,500.0,16.5,16.5,False,0.0
A22,2020-07-16 06:00:00,-131.75,-131.75,500.0,26.4,26.4,False,0.0
A22,2020-07-16 08:00:00,-129.96,-129.96,500.0,26.0,26.0,False,0.0
A22,2020-07-16 10:00:00,-161.37,-161.37,500.0,32.3,32.3,False,0.0
A22,2020-07-16 12:00:00,-167.51,-167.51,500.0,33.5,33.5,False,0.0
A22,2020-07-16 14:00:00,-196.27,-196.27,500.0,39.3,39.3,False,0.0
A22,2020-07-16 16:00:00,-186.25,-186.25,500.0,37.2,37.2,False,0.0
A22,2020-07-16 18:00:00,-170.98,-170.98,500.0,34.2,34.2,False,0.0
A22,2020-07-16 20:00:00,-158.49,-158.49,500.0,31.7,31.7,False,0.0
A22,2020-07-16 22:00:00,-173.83,-173.83,500.0,34.8,34.8,False,0.0
AB2,2020-07-15 00:00:00,59.29,67.06,500.0,11.9,13.4,False,0.0
AB2,2020-07-15 01:00:00,53.02,30.47,500.0,10.6,6.1,False,0.0
AB2,2020-07-15 02:00:00,62.51,8.63,500.0,12.5,1.7,False,0.0
AB2,2020-07-15 03:00:00,50.3,-4.43,500.0,10.1,0.9,False,0.0
AB2,2020-07-15 04:00:00,43.59,39.31,500.0,8.7,7.9,False,0.0
AB2,2020-07-15 05:00:00,1.56,2.21,500.0,0.3,0.4,False,0.0
AB2,2020-07-15 06:00:00,-17.71,3.61,500.0,3.5,0.7,False,0.0
AB2,2020-07-15 07:00:00,-10.86,-25.59,500.0,2.2,5.1,False,0.0
AB2,2020-07-15 08:00:00,-25.0,-23.64,500.0,5.0,4.7,False,0.0
AB2,2020-07-15 09:00:00,-67.89,-56.02,500.0,13.6,11.2,False,0.0
AB2,2020-07-15 10:00:00,-109.78,-97.47,500.0,22.0,19.5,False,0.0
AB2,2020-07-15 11:00:00,-123.86,-128.98,500.0,24.8,25.8,False,0.0
AB2,2020-07-15 12:00:00,-131.03,-143.54,500.0,26.2,28.7,False,0.0
AB2,2020-07-15 13:00:00,-128.0,-138.89,500.0,25.6,27.8,False,0.0
AB2,2020-07-15 14:00:00,-97.68,-107.31,500.0,19.5,21.5,False,0.0
AB2,2020-07-15 15:00:00,-90.68,-109.94,500.0,18.1,22.0,False,0.0
AB2,2020-07-15 16:00:00,-82.78,-94.85,500.0,16.6,19.0,False,0.0
AB2,2020-07-15 17:00:00,-72.52,-59.76,500.0,14.5,12.0,False,0.0
AB2,2020-07-15 18:00:00,15.28,-23.15,500.0,3.1,4.6,False,0.0
AB2,2020-07-15 19:00:00,-6.74,-28.0,500.0,1.3,5.6,False,0.0
AB2,2020-07-15 20:00:00,-36.33,-34.57,500.0,7.3,6.9,False,0.0
AB2,2020-07-15 21:00:00,-26.3,-0.38,500.0,5.3,0.1,False,0.0
AB2,2020-07-15 22:00:00,-19.15,18.2,500.0,3.8,3.6,False,0.0
AB2,2020-07-15 23:00:00,87.47,44.6,500.0,17.5,8.9,False,0.0
AB2,2020-07-16 00:00:00,27.61,27.61,500.0,5.5,5.5,False,0.0
AB2,2020-07-16 02:00:00,10.91,10.91,500.0,2.2,2.2,False,0.0
AB2,2020-07-16 04:00:00,33.39,33.39,500.0,6.7,6.7,False,0.0
AB2,2020-07-16 06:00:00,11.61,11.61,500.0,2.3,2.3,False,0.0
AB2,2020-07-16 08:00:00,-77.6,-77.6,500.0,15.5,15.5,False,0.0
AB2,2020-07-16 10:00:00,-53.9,-53.9,500.0,10.8,10.8,False,0.0
AB2,2020-07-16 12:00:00,-108.16,-108.16,500.0,21.6,21.6,False,0.0
AB2,2020-07-16 14:00:00,-86.09,-86.09,500.0,17.2,17.2,False,0.0
AB2,2020-07-16 16:00:00,-77.44,-77.44,500.0,15.5,15.5,False,0.0
AB2,2020-07-16 18:00:00,-29.02,-29.02,500.0,5.8,5.8,False,0.0
AB2,2020-07-16 20:00:00,41.58,41.58,500.0,8.3,8.3,False,0.0
AB2,2020-07-16 22:00:00,76.39,76.39,500.0,15.3,15.3,False,0.0
A23,2020-07-15 00:00:00,-182.52,-143.28,500.0,36.5,28.7,False,0.0
A23,2020-07-15 01:00:00,-171.23,-124.48,500.0,34.2,24.9,False,0.0
A23,2020-07-15 02:00:00,-157.38,-115.39,500.0,31.5,23.1,False,0.0
A23,2020-07-15 03:00:00,-151.01,-106.86,500.0,30.2,21.4,False,0.0
A23,2020-07-15 04:00:00,-143.44,-91.87,500.0,28.7,18.4,False,0.0
A23,2020-07-15 05:00:00,-145.79,-104.7,500.0,29.2,20.9,False,0.0
A23,2020-07-15 06:00:00,-223.68,-110.99,500.0,44.7,22.2,False,0.0
A23,2020-07-15 07:00:00,-210.8,-96.82,500.0,42.2,19.4,False,0.0
A23,2020-07-15 08:00:00,-190.88,-126.51,500.0,38.2,25.3,False,0.0
A23,2020-07-15 09:00:00,-195.2,-133.76,500.0,39.0,26.8,False,0.0
A23,2020-07-15 10:00:00,-199.41,-135.39,500.0,39.9,27.1,False,0.0
A23,2020-07-15 11:00:00,-206.47,-145.48,500.0,41.3,29.1,False,0.0
A23,2020-07-15 12:00:00,-231.8,-166.31,500.0,46.4,33.3,False,0.0
A23,2020-07-15 13:00:00,-239.98,-184.78,500.0,48.0,37.0,False,0.0
A23,2020-07-15 14:00:00,-254.37,-205.51,500.0,50.9,41.1,False,0.0
A23,2020-07-15 15:00:00,-274.89,-196.12,500.0,55.0,39.2,False,0.0
A23,2020-07-15 16:00:00,-285.6,-202.27,500.0,57.1,40.5,False,0.0
A23,2020-07-15 17:00:00,-318.82,-219.96,500.0,63.8,44.0,False,0.0
A23,2020-07-15 18:00:00,-252.89,-224.59,500.0,50.6,44.9,False,0.0
A23,2020-07-15 19:00:00,-226.8,-211.37,500.0,45.4,42.3,False,0.0
A23,2020-07-15 20:00:00,-202.97,-175.51,500.0,40.6,35.1,False,0.0
A23,2020-07-15 21:00:00,-302.51,-165.29,500.0,60.5,33.1,False,0.0
A23,2020-07-15 22:00:00,-154.47,-133.84,500.0,30.9,26.8,False,0.0
A23,2020-07-15 23:00:00,-186.37,-118.52,500.0,37.3,23.7,False,0.0
A23,2020-07-16 00:00:00,-182.23,-182.23,500.0,36.4,36.4,False,0.0
A23,2020-07-16 02:00:00,-184.44,-184.44,500.0,36.9,36.9,False,0.0
A23,2020-07-16 04:00:00,-169.31,-169.31,500.0,33.9,33.9,False,0.0
A23,2020-07-16 06:00:00,-176.37,-176.37,500.0,35.3,35.3,False,0.0
A23,2020-07-16 08:00:00,-124.66,-124.66,500.0,24.9,24.9,False,0.0
A23,2020-07-16 10:00:00,-217.93,-217.93,500.0,43.6,43.6,False,0.0
A23,2020-07-16 12:00:00,-233.95,-233.95,500.0,46.8,46.8,False,0.0
A23,2020-07-16 14:00:00,-260.33,-260.33,500.0,52.1,52.1,False,0.0
A23,2020-07-16 16:00:00,-254.99,-254.99,500.0,51.0,51.0,False,0.0
A23,2020-07-16 18:00:00,-244.42,-244.42,500.0,48.9,48.9,False,0.0
A23,2020-07-16 20:00:00,-239.11,-239.11,500.0,47.8,47.8,False,0.0
A23,2020-07-16 22:00:00,-273.95,-273.95,500.0,54.8,54.8,False,0.0
A24,2020-07-15 00:00:00,106.92,45.16,500.0,21.4,9.0,False,0.0
A24,2020-07-15 01:00:00,116.16,59.14,500.0,23.2,11.8,False,0.0
A24,2020-07-15 02:00:00,108.68,44.47,500.0,21.7,8.9,False,0.0
A24,2020-07-15 03:00:00,100.31,33.65,500.0,20.1,6.7,False,0.0
A24,2020-07-15 04:00:00,75.71,0.72,500.0,15.1,0.1,False,0.0
A24,2020-07-15 05:00:00,59.47,-16.46,500.0,11.9,3.3,False,0.0
A24,2020-07-15 06:00:00,127.88,1.45,500.0,25.6,0.3,False,0.0
A24,2020-07-15 07:00:00,72.54,-15.2,500.0,14.5,3.0,False,0.0
A24,2020-07-15 08:00:00,62.04,19.64,500.0,12.4,3.9,False,0.0
A24,2020-07-15 09:00:00,51.59,1.23,500.0,10.3,0.2,False,0.0
A24,2020-07-15 10:00:00,24.32,-22.3,500.0,4.9,4.5,False,0.0
A24,2020-07-15 11:00:00,30.82,-20.13,500.0,6.2,4.0,False,0.0
A24,2020-07-15 12:00:00,54.31,-0.35,500.0,10.9,0.1,False,0.0
A24,2020-07-15 13:00:00,53.72,4.13,500.0,10.7,0.8,False,0.0
A24,2020-07-15 14:00:00,34.69,4.47,500.0,6.9,0.9,False,0.0
A24,2020-07-15 15:00:00,50.66,-9.43,500.0,10.1,1.9,False,0.0
A24,2020-07-15 16:00:00,58.26,-2.94,500.0,11.7,0.6,False,0.0
A24,2020-07-15 17:00:00,87.27,20.47,500.0,17.5,4.1,False,0.0
A24,2020-07-15 18:00:00,78.39,53.41,500.0,15.7,10.7,False,0.0
A24,2020-07-15 19:00:00,60.79,52.24,500.0,12.2,10.4,False,0.0
A24,2020-07-15 20:00:00,88.45,12.91,500.0,17.7,2.6,False,0.0
A24,2020-07-15 21:00:00,126.23,18.34,500.0,25.2,3.7,False,0.0
A24,2020-07-15 22:00:00,74.45,18.16,500.0,14.9,3.6,False,0.0
A24,2020-07-15 23:00:00,94.73,-5.96,500.0,18.9,1.2,False,0.0
A24,2020-07-16 00:00:00,149.02,149.02,500.0,29.8,29.8,False,0.0
A24,2020-07-16 02:00:00,142.51,142.51,500.0,28.5,28.5,False,0.0
A24,2020-07-16 04:00:00,144.82,144.82,500.0,29.0,29.0,False,0.0
A24,2020-07-16 06:00:00,74.63,74.63,500.0,14.9,14.9,False,0.0
A24,2020-07-16 08:00:00,-6.33,-6.33,500.0,1.3,1.3,False,0.0
A24,2020-07-16 10:00:00,64.46,64.46,500.0,12.9,12.9,False,0.0
A24,2020-07-16 12:00:00,64.67,64.67,500.0,12.9,12.9,False,0.0
A24,2020-07-16 14:00:00,68.98,68.98,500.0,13.8,13.8,False,0.0
A24,2020-07-16 16:00:00,76.19,76.19,500.0,15.2,15.2,False,0.0
A24,2020-07-16 18:00:00,95.39,95.39,500.0,19.1,19.1,False,0.0
A24,2020-07-16 20:00:00,121.13,121.13,500.0,24.2,24.2,False,0.0
A24,2020-07-16 22:00:00,152.6,152.6,500.0,30.5,30.5,False,0.0
A25-1,2020-07-15 00:00:00,-149.35,-100.1,500.0,29.9,20.0,False,0.0
A25-1,2020-07-15 01:00:00,-145.18,-96.52,500.0,29.0,19.3,False,0.0
A25-1,2020-07-15 02:00:00,-132.81,-86.96,500.0,26.6,17.4,False,0.0
A25-1,2020-07-15 03:00:00,-127.23,-79.22,500.0,25.4,15.8,False,0.0
A25-1,2020-07-15 04:00:00,-101.53,-28.34,500.0,20.3,5.7,False,0.0
A25-1,2020-07-15 05:00:00,-116.3,-60.2,500.0,23.3,12.0,False,0.0
A25-1,2020-07-15 06:00:00,-149.68,-32.48,500.0,29.9,6.5,False,0.0
A25-1,2020-07-15 07:00:00,-127.39,-30.09,500.0,25.5,6.0,False,0.0
A25-1,2020-07-15 08:00:00,-117.33,-64.72,500.0,23.5,12.9,False,0.0
A25-1,2020-07-15 09:00:00,-128.57,-66.39,500.0,25.7,13.3,False,0.0
A25-1,2020-07-15 10:00:00,-126.7,-63.49,500.0,25.3,12.7,False,0.0
A25-1,2020-07-15 11:00:00,-136.49,-76.65,500.0,27.3,15.3,False,0.0
A25-1,2020-07-15 12:00:00,-163.35,-101.44,500.0,32.7,20.3,False,0.0
A25-1,2020-07-15 13:00:00,-169.18,-115.47,500.0,33.8,23.1,False,0.0
A25-1,2020-07-15 14:00:00,-162.58,-125.17,500.0,32.5,25.0,False,0.0
A25-1,2020-07-15 15:00:00,-180.69,-115.11,500.0,36.1,23.0,False,0.0
A25-1,2020-07-15 16:00:00,-187.61,-118.29,500.0,37.5,23.7,False,0.0
A25-1,2020-07-15 17:00:00,-214.8,-131.71,500.0,43.0,26.3,False,0.0
A25-1,2020-07-15 18:00:00,-174.38,-141.72,500.0,34.9,28.3,False,0.0
A25-1,2020-07-15 19:00:00,-164.02,-132.25,500.0,32.8,26.5,False,0.0
A25-1,2020-07-15 20:00:00,-164.15,-93.22,500.0,32.8,18.6,False,0.0
A25-1,2020-07-15 21:00:00,-201.91,-79.99,500.0,40.4,16.0,False,0.0
A25-1,2020-07-15 22:00:00,-119.48,-58.83,500.0,23.9,11.8,False,0.0
A25-1,2020-07-15 23:00:00,-105.83,-31.91,500.0,21.2,6.4,False,0.0
A25-1,2020-07-16 00:00:00,-174.93,-174.93,500.0,35.0,35.0,False,0.0
A25-1,2020-07-16 02:00:00,-173.0,-173.0,500.0,34.6,34.6,False,0.0
A25-1,2020-07-16 04:00:00,-165.44,-165.44,500.0,33.1,33.1,False,0.0
A25-1,2020-07-16 06:00:00,-101.85,-101.85,500.0,20.4,20.4,False,0.0
A25-1,2020-07-16 08:00:00,-61.65,-61.65,500.0,12.3,12.3,False,0.0
A25-1,2020-07-16 10:00:00,-145.01,-145.01,500.0,29.0,29.0,False,0.0
A25-1,2020-07-16 12:00:00,-165.36,-165.36,500.0,33.1,33.1,False,0.0
A25-1,2020-07-16 14:00:00,-182.54,-182.54,500.0,36.5,36.5,False,0.0
A25-1,2020-07-16 16:00:00,-179.55,-179.55,500.0,35.9,35.9,False,0.0
A25-1,2020-07-16 18:00:00,-172.68,-172.68,500.0,34.5,34.5,False,0.0
A25-1,2020-07-16 20:00:00,-167.02,-167.02,500.0,33.4,33.4,False,0.0
A25-1,2020-07-16 22:00:00,-176.53,-176.53,500.0,35.3,35.3,False,0.0
A25-2,2020-07-15 00:00:00,-149.35,-100.1,500.0,29.9,20.0,False,0.0
A25-2,2020-07-15 01:00:00,-145.18,-96.52,500.0,29.0,19.3,False,0.0
A25-2,2020-07-15 02:00:00,-132.81,-86.96,500.0,26.6,17.4,False,0.0
A25-2,2020-07-15 03:00:00,-127.23,-79.22,500.0,25.4,15.8,False,0.0
A25-2,2020-07-15 04:00:00,-101.53,-28.34,500.0,20.3,5.7,False,0.0
A25-2,2020-07-15 05:00:00,-116.3,-60.2,500.0,23.3,12.0,False,0.0
A25-2,2020-07-15 06:00:00,-149.68,-32.48,500.0,29.9,6.5,False,0.0
A25-2,2020-07-15 07:00:00,-127.39,-30.09,500.0,25.5,6.0,False,0.0
A25-2,2020-07-15 08:00:00,-117.33,-64.72,500.0,23.5,12.9,False,0.0
A25-2,2020-07-15 09:00:00,-128.57,-66.39,500.0,25.7,13.3,False,0.0
A25-2,2020-07-15 10:00:00,-126.7,-63.49,500.0,25.3,12.7,False,0.0
A25-2,2020-07-15 11:00:00,-136.49,-76.65,500.0,27.3,15.3,False,0.0
A25-2,2020-07-15 12:00:00,-163.35,-101.44,500.0,32.7,20.3,False,0.0
A25-2,2020-07-15 13:00:00,-169.18,-115.47,500.0,33.8,23.1,False,0.0
A25-2,2020-07-15 14:00:00,-162.58,-125.17,500.0,32.5,25.0,False,0.0
A25-2,2020-07-15 15:00:00,-180.69,-115.11,500.0,36.1,23.0,False,0.0
A25-2,2020-07-15 16:00:00,-187.61,-118.29,500.0,37.5,23.7,False,0.0
A25-2,2020-07-15 17:00:00,-214.8,-131.71,500.0,43.0,26.3,False,0.0
A25-2,2020-07-15 18:00:00,-174.38,-141.72,500.0,34.9,28.3,False,0.0
A25-2,2020-07-15 19:00:00,-164.02,-132.25,500.0,32.8,26.5,False,0.0
A25-2,2020-07-15 20:00:00,-164.15,-93.22,500.0,32.8,18.6,False,0.0
A25-2,2020-07-15 21:00:00,-201.91,-79.99,500.0,40.4,16.0,False,0.0
A25-2,2020-07-15 22:00:00,-119.48,-58.83,500.0,23.9,11.8,False,0.0
A25-2,2020-07-15 23:00:00,-105.83,-31.91,500.0,21.2,6.4,False,0.0
A25-2,2020-07-16 00:00:00,-174.93,-174.93,500.0,35.0,35.0,False,0.0
A25-2,2020-07-16 02:00:00,-173.0,-173.0,500.0,34.6,34.6,False,0.0
A25-2,2020-07-16 04:00:00,-165.44,-165.44,500.0,33.1,33.1,False,0.0
A25-2,2020-07-16 06:00:00,-101.85,-101.85,500.0,20.4,20.4,False,0.0
A25-2,2020-07-16 08:00:00,-61.65,-61.65,500.0,12.3,12.3,False,0.0
A25-2,2020-07-16 10:00:00,-145.01,-145.01,500.0,29.0,29.0,False,0.0
A25-2,2020-07-16 12:00:00,-165.36,-165.36,500.0,33.1,33.1,False,0.0
A25-2,2020-07-16 14:00:00,-182.54,-182.54,500.0,36.5,36.5,False,0.0
A25-2,2020-07-16 16:00:00,-179.55,-179.55,500.0,35.9,35.9,False,0.0
A25-2,2020-07-16 18:00:00,-172.68,-172.68,500.0,34.5,34.5,False,0.0
A25-2,2020-07-16 20:00:00,-167.02,-167.02,500.0,33.4,33.4,False,0.0
A25-2,2020-07-16 22:00:00,-176.53,-176.53,500.0,35.3,35.3,False,0.0
A26,2020-07-15 00:00:00,76.33,38.77,500.0,15.3,7.8,False,0.0
A26,2020-07-15 01:00:00,67.9,26.76,500.0,13.6,5.4,False,0.0
A26,2020-07-15 02:00:00,54.43,26.96,500.0,10.9,5.4,False,0.0
A26,2020-07-15 03:00:00,51.52,22.17,500.0,10.3,4.4,False,0.0
A26,2020-07-15 04:00:00,50.1,4.9,500.0,10.0,1.0,False,0.0
A26,2020-07-15 05:00:00,57.11,20.32,500.0,11.4,4.1,False,0.0
A26,2020-07-15 06:00:00,140.21,27.82,500.0,28.0,5.6,False,0.0
A26,2020-07-15 07:00:00,131.36,19.15,500.0,26.3,3.8,False,0.0
A26,2020-07-15 08:00:00,106.11,39.89,500.0,21.2,8.0,False,0.0
A26,2020-07-15 09:00:00,107.0,45.47,500.0,21.4,9.1,False,0.0
A26,2020-07-15 10:00:00,113.23,49.1,500.0,22.6,9.8,False,0.0
A26,2020-07-15 11:00:00,114.83,59.58,500.0,23.0,11.9,False,0.0
A26,2020-07-15 12:00:00,131.25,76.43,500.0,26.3,15.3,False,0.0
A26,2020-07-15 13:00:00,137.59,89.88,500.0,27.5,18.0,False,0.0
A26,2020-07-15 14:00:00,149.96,103.13,500.0,30.0,20.6,False,0.0
A26,2020-07-15 15:00:00,168.19,93.75,500.0,33.6,18.8,False,0.0
A26,2020-07-15 16:00:00,178.2,96.9,500.0,35.6,19.4,False,0.0
A26,2020-07-15 17:00:00,214.22,109.33,500.0,42.8,21.9,False,0.0
A26,2020-07-15 18:00:00,124.6,108.08,500.0,24.9,21.6,False,0.0
A26,2020-07-15 19:00:00,107.01,98.44,500.0,21.4,19.7,False,0.0
A26,2020-07-15 20:00:00,92.72,72.68,500.0,18.5,14.5,False,0.0
A26,2020-07-15 21:00:00,205.21,63.05,500.0,41.0,12.6,False,0.0
A26,2020-07-15 22:00:00,59.18,40.63,500.0,11.8,8.1,False,0.0
A26,2020-07-15 23:00:00,73.89,26.58,500.0,14.8,5.3,False,0.0
A26,2020-07-16 00:00:00,78.85,78.85,500.0,15.8,15.8,False,0.0
A26,2020-07-16 02:00:00,91.55,91.55,500.0,18.3,18.3,False,0.0
A26,2020-07-16 04:00:00,67.29,67.29,500.0,13.5,13.5,False,0.0
A26,2020-07-16 06:00:00,73.45,73.45,500.0,14.7,14.7,False,0.0
A26,2020-07-16 08:00:00,42.05,42.05,500.0,8.4,8.4,False,0.0
A26,2020-07-16 10:00:00,106.06,106.06,500.0,21.2,21.2,False,0.0
A26,2020-07-16 12:00:00,122.37,122.37,500.0,24.5,24.5,False,0.0
A26,2020-07-16 14:00:00,140.58,140.58,500.0,28.1,28.1,False,0.0
A26,2020-07-16 16:00:00,135.58,135.58,500.0,27.1,27.1,False,0.0
A26,2020-07-16 18:00:00,123.42,123.42,500.0,24.7,24.7,False,0.0
A26,2020-07-16 20:00:00,113.94,113.94,500.0,22.8,22.8,False,0.0
A26,2020-07-16 22:00:00,142.17,142.17,500.0,28.4,28.4,False,0.0
A27,2020-07-15 00:00:00,-236.21,-136.31,500.0,47.2,27.3,False,0.0
A27,2020-07-15 01:00:00,-231.22,-128.93,500.0,46.2,25.8,False,0.0
A27,2020-07-15 02:00:00,-211.12,-105.39,500.0,42.2,21.1,False,0.0
A27,2020-07-15 03:00:00,-198.18,-90.47,500.0,39.6,18.1,False,0.0
A27,2020-07-15 04:00:00,-159.05,-29.21,500.0,31.8,5.8,False,0.0
A27,2020-07-15 05:00:00,-163.0,-58.65,500.0,32.6,11.7,False,0.0
A27,2020-07-15 06:00:00,-217.51,-24.65,500.0,43.5,4.9,False,0.0
A27,2020-07-15 07:00:00,-167.66,-6.0,500.0,33.5,1.2,False,0.0
A27,2020-07-15 08:00:00,-139.36,-48.07,500.0,27.9,9.6,False,0.0
A27,2020-07-15 09:00:00,-179.64,-76.59,500.0,35.9,15.3,False,0.0
A27,2020-07-15 10:00:00,-187.1,-78.72,500.0,37.4,15.7,False,0.0
A27,2020-07-15 11:00:00,-197.94,-85.44,500.0,39.6,17.1,False,0.0
A27,2020-07-15 12:00:00,-233.89,-112.37,500.0,46.8,22.5,False,0.0
A27,2020-07-15 13:00:00,-241.99,-135.23,500.0,48.4,27.0,False,0.0
A27,2020-07-15 14:00:00,-236.65,-158.35,500.0,47.3,31.7,False,0.0
A27,2020-07-15 15:00:00,-268.22,-150.68,500.0,53.6,30.1,False,0.0
A27,2020-07-15 16:00:00,-285.48,-164.4,500.0,57.1,32.9,False,0.0
A27,2020-07-15 17:00:00,-329.06,-198.06,500.0,65.8,39.6,False,0.0
A27,2020-07-15 18:00:00,-283.44,-223.17,500.0,56.7,44.6,False,0.0
A27,2020-07-15 19:00:00,-248.07,-209.85,500.0,49.6,42.0,False,0.0
A27,2020-07-15 20:00:00,-260.78,-157.11,500.0,52.2,31.4,False,0.0
A27,2020-07-15 21:00:00,-321.49,-155.31,500.0,64.3,31.1,False,0.0
A27,2020-07-15 22:00:00,-161.66,-82.09,500.0,32.3,16.4,False,0.0
A27,2020-07-15 23:00:00,-179.13,-76.68,500.0,35.8,15.3,False,0.0
A27,2020-07-16 00:00:00,-266.2,-266.2,500.0,53.2,53.2,False,0.0
A27,2020-07-16 02:00:00,-259.07,-259.07,500.0,51.8,51.8,False,0.0
A27,2020-07-16 04:00:00,-243.29,-243.29,500.0,48.7,48.7,False,0.0
A27,2020-07-16 06:00:00,-135.7,-135.7,500.0,27.1,27.1,False,0.0
A27,2020-07-16 08:00:00,-36.68,-36.68,500.0,7.3,7.3,False,0.0
A27,2020-07-16 10:00:00,-208.52,-208.52,500.0,41.7,41.7,False,0.0
A27,2020-07-16 12:00:00,-229.79,-229.79,500.0,46.0,46.0,False,0.0
A27,2020-07-16 14:00:00,-258.08,-258.08,500.0,51.6,51.6,False,0.0
A27,2020-07-16 16:00:00,-257.09,-257.09,500.0,51.4,51.4,False,0.0
A27,2020-07-16 18:00:00,-252.71,-252.71,500.0,50.5,50.5,False,0.0
A27,2020-07-16 20:00:00,-258.66,-258.66,500.0,51.7,51.7,False,0.0
A27,2020-07-16 22:00:00,-293.05,-293.05,500.0,58.6,58.6,False,0.0
A28,2020-07-15 00:00:00,209.14,129.95,500.0,41.8,26.0,False,0.0
A28,2020-07-15 01:00:00,227.52,158.6,500.0,45.5,31.7,False,0.0
A28,2020-07-15 02:00:00,214.92,132.04,500.0,43.0,26.4,False,0.0
A28,2020-07-15 03:00:00,199.99,113.99,500.0,40.0,22.8,False,0.0
A28,2020-07-15 04:00:00,142.93,34.32,500.0,28.6,6.9,False,0.0
A28,2020-07-15 05:00:00,125.21,31.58,500.0,25.0,6.3,False,0.0
A28,2020-07-15 06:00:00,188.56,5.79,500.0,37.7,1.2,False,0.0
A28,2020-07-15 07:00:00,118.91,-21.86,500.0,23.8,4.4,False,0.0
A28,2020-07-15 08:00:00,93.72,20.99,500.0,18.7,4.2,False,0.0
A28,2020-07-15 09:00:00,97.7,18.67,500.0,19.5,3.7,False,0.0
A28,2020-07-15 10:00:00,70.77,-8.82,500.0,14.2,1.8,False,0.0
A28,2020-07-15 11:00:00,74.19,-14.28,500.0,14.8,2.9,False,0.0
A28,2020-07-15 12:00:00,105.08,7.6,500.0,21.0,1.5,False,0.0
A28,2020-07-15 13:00:00,102.68,13.32,500.0,20.5,2.7,False,0.0
A28,2020-07-15 14:00:00,76.21,14.3,500.0,15.2,2.9,False,0.0
A28,2020-07-15 15:00:00,103.45,1.23,500.0,20.7,0.2,False,0.0
A28,2020-07-15 16:00:00,118.94,16.15,500.0,23.8,3.2,False,0.0
A28,2020-07-15 17:00:00,162.96,58.51,500.0,32.6,11.7,False,0.0
A28,2020-07-15 18:00:00,172.52,115.51,500.0,34.5,23.1,False,0.0
A28,2020-07-15 19:00:00,148.12,116.76,500.0,29.6,23.4,False,0.0
A28,2020-07-15 20:00:00,169.95,64.5,500.0,34.0,12.9,False,0.0
A28,2020-07-15 21:00:00,228.59,85.53,500.0,45.7,17.1,False,0.0
A28,2020-07-15 22:00:00,118.47,49.72,500.0,23.7,9.9,False,0.0
A28,2020-07-15 23:00:00,175.89,40.44,500.0,35.2,8.1,False,0.0
A28,2020-07-16 00:00:00,232.9,232.9,500.0,46.6,46.6,False,0.0
